Timestamp_UTC,Symbol,Side,Regime,Raw_Proba,Calib_Proba,Threshold,Expected_PF,EV_Adj,Uncertainty,Status,Reject_Reason,Outcome_1H_PnL,Outcome_6H_PnL,Outcome_12H_PnL
2026-05-06T19:00:29.959844,BTCUSDT,SHORT,0,0.7203,0.7203,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:30.658945,ETHUSDT,LONG,0,0.7034,0.7034,0.7,1.131,0.0,0.0,PASSED_T1,,,,
2026-05-06T19:00:30.658945,ETHUSDT,SHORT,0,0.4116,0.4116,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:31.169303,SOLUSDT,LONG,0,0.1545,0.1545,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.155 < 0.7),,,
2026-05-06T19:00:31.169303,SOLUSDT,SHORT,0,0.3298,0.3298,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:31.694479,BNBUSDT,LONG,0,0.4624,0.4624,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.462 < 0.7),,,
2026-05-06T19:00:31.695464,BNBUSDT,SHORT,0,0.4086,0.4086,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:32.207974,XRPUSDT,LONG,0,0.5067,0.5067,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.507 < 0.7),,,
2026-05-06T19:00:32.208973,XRPUSDT,SHORT,0,0.2908,0.2908,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:32.707316,DOGEUSDT,LONG,0,0.4188,0.4188,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.419 < 0.7),,,
2026-05-06T19:00:32.707316,DOGEUSDT,SHORT,0,0.3907,0.3907,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:33.221114,AVAXUSDT,LONG,0,0.2278,0.2278,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.228 < 0.7),,,
2026-05-06T19:00:33.222099,AVAXUSDT,SHORT,0,0.423,0.423,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:33.719956,LINKUSDT,LONG,0,0.1288,0.1288,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.129 < 0.7),,,
2026-05-06T19:00:33.719956,LINKUSDT,SHORT,0,0.3925,0.3925,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:34.248605,NEARUSDT,LONG,0,0.0897,0.0897,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.090 < 0.7),,,
2026-05-06T19:00:34.248605,NEARUSDT,SHORT,0,0.457,0.457,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:34.757977,ADAUSDT,LONG,0,0.0987,0.0987,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.099 < 0.7),,,
2026-05-06T19:00:34.758981,ADAUSDT,SHORT,0,0.4513,0.4513,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:35.583222,BTCUSDT,LONG,0,0.2636,0.2636,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.264 < 0.7),,,
2026-05-06T19:00:35.584237,BTCUSDT,SHORT,0,0.7203,0.7203,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:36.510895,ETHUSDT,LONG,0,0.7034,0.7034,0.7,1.131,0.0,0.0,PASSED_T1,,,,
2026-05-06T19:00:36.510895,ETHUSDT,SHORT,0,0.4156,0.4156,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:37.300380,SOLUSDT,LONG,0,0.1545,0.1545,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.155 < 0.7),,,
2026-05-06T19:00:37.301378,SOLUSDT,SHORT,0,0.3328,0.3328,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:38.102855,BNBUSDT,LONG,0,0.4684,0.4684,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.468 < 0.7),,,
2026-05-06T19:00:38.102855,BNBUSDT,SHORT,0,0.4098,0.4098,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:38.889898,XRPUSDT,LONG,0,0.5067,0.5067,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.507 < 0.7),,,
2026-05-06T19:00:38.889898,XRPUSDT,SHORT,0,0.2908,0.2908,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:39.681317,DOGEUSDT,LONG,0,0.4173,0.4173,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.417 < 0.7),,,
2026-05-06T19:00:39.681317,DOGEUSDT,SHORT,0,0.3907,0.3907,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:40.471039,AVAXUSDT,LONG,0,0.2278,0.2278,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.228 < 0.7),,,
2026-05-06T19:00:40.471039,AVAXUSDT,SHORT,0,0.4299,0.4299,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:41.281944,LINKUSDT,LONG,0,0.1288,0.1288,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.129 < 0.7),,,
2026-05-06T19:00:41.281944,LINKUSDT,SHORT,0,0.3992,0.3992,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:42.068231,NEARUSDT,LONG,0,0.0909,0.0909,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.091 < 0.7),,,
2026-05-06T19:00:42.069224,NEARUSDT,SHORT,0,0.4533,0.4533,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:42.589251,ADAUSDT,LONG,0,0.0987,0.0987,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.099 < 0.7),,,
2026-05-06T19:00:42.590252,ADAUSDT,SHORT,0,0.4513,0.4513,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:43.103280,BTCUSDT,LONG,0,0.2425,0.2425,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.243 < 0.7),,,
2026-05-06T19:00:43.103280,BTCUSDT,SHORT,0,0.7141,0.7141,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:43.619543,ETHUSDT,LONG,0,0.7034,0.7034,0.7,1.131,0.0,0.0,PASSED_T1,,,,
2026-05-06T19:00:43.619543,ETHUSDT,SHORT,0,0.4193,0.4193,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:44.117915,SOLUSDT,LONG,0,0.1545,0.1545,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.155 < 0.7),,,
2026-05-06T19:00:44.118925,SOLUSDT,SHORT,0,0.3328,0.3328,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:44.635581,BNBUSDT,LONG,0,0.4624,0.4624,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.462 < 0.7),,,
2026-05-06T19:00:44.636585,BNBUSDT,SHORT,0,0.4086,0.4086,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:45.173018,XRPUSDT,LONG,0,0.5067,0.5067,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.507 < 0.7),,,
2026-05-06T19:00:45.173018,XRPUSDT,SHORT,0,0.2934,0.2934,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:45.682296,DOGEUSDT,LONG,0,0.4173,0.4173,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.417 < 0.7),,,
2026-05-06T19:00:45.682296,DOGEUSDT,SHORT,0,0.3907,0.3907,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:46.199355,AVAXUSDT,LONG,0,0.2278,0.2278,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.228 < 0.7),,,
2026-05-06T19:00:46.199355,AVAXUSDT,SHORT,0,0.4245,0.4245,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:46.713347,LINKUSDT,LONG,0,0.1288,0.1288,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.129 < 0.7),,,
2026-05-06T19:00:46.714353,LINKUSDT,SHORT,0,0.3992,0.3992,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:47.215460,NEARUSDT,LONG,0,0.0909,0.0909,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.091 < 0.7),,,
2026-05-06T19:00:47.215460,NEARUSDT,SHORT,0,0.4533,0.4533,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:48.152117,ADAUSDT,LONG,0,0.0987,0.0987,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.099 < 0.7),,,
2026-05-06T19:00:48.152117,ADAUSDT,SHORT,0,0.4513,0.4513,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:48.665795,BTCUSDT,LONG,0,0.2425,0.2425,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.243 < 0.7),,,
2026-05-06T19:00:48.665795,BTCUSDT,SHORT,0,0.7141,0.7141,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:49.181658,ETHUSDT,LONG,0,0.7034,0.7034,0.7,1.131,0.0,0.0,PASSED_T1,,,,
2026-05-06T19:00:49.182642,ETHUSDT,SHORT,0,0.4193,0.4193,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:49.693260,SOLUSDT,LONG,0,0.1545,0.1545,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.155 < 0.7),,,
2026-05-06T19:00:49.693260,SOLUSDT,SHORT,0,0.3315,0.3315,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:50.202416,BNBUSDT,LONG,0,0.4684,0.4684,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.468 < 0.7),,,
2026-05-06T19:00:50.202416,BNBUSDT,SHORT,0,0.4098,0.4098,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:50.721226,XRPUSDT,LONG,0,0.5067,0.5067,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.507 < 0.7),,,
2026-05-06T19:00:50.721226,XRPUSDT,SHORT,0,0.2934,0.2934,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:51.216984,DOGEUSDT,LONG,0,0.4173,0.4173,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.417 < 0.7),,,
2026-05-06T19:00:51.217985,DOGEUSDT,SHORT,0,0.3907,0.3907,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:51.713148,AVAXUSDT,LONG,0,0.2331,0.2331,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.233 < 0.7),,,
2026-05-06T19:00:51.713148,AVAXUSDT,SHORT,0,0.423,0.423,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:52.631170,LINKUSDT,LONG,0,0.1288,0.1288,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.129 < 0.7),,,
2026-05-06T19:00:52.631170,LINKUSDT,SHORT,0,0.3992,0.3992,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:53.131533,NEARUSDT,LONG,0,0.0928,0.0928,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.093 < 0.7),,,
2026-05-06T19:00:53.131533,NEARUSDT,SHORT,0,0.4533,0.4533,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T19:00:53.832380,ADAUSDT,LONG,0,0.1013,0.1013,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.101 < 0.7),,,
2026-05-06T19:00:53.832380,ADAUSDT,SHORT,0,0.4513,0.4513,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:03.625387,BTCUSDT,LONG,0,0.3307,0.3307,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.331 < 0.7),,,
2026-05-06T20:00:03.625387,BTCUSDT,SHORT,0,0.6259,0.6259,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:04.762590,ETHUSDT,LONG,0,0.683,0.683,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.683 < 0.7),,,
2026-05-06T20:00:04.762590,ETHUSDT,SHORT,0,0.3704,0.3704,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:05.526540,SOLUSDT,LONG,0,0.3125,0.3125,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.312 < 0.7),,,
2026-05-06T20:00:05.527535,SOLUSDT,SHORT,0,0.2995,0.2995,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:06.312471,BNBUSDT,LONG,0,0.3566,0.3566,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.357 < 0.7),,,
2026-05-06T20:00:06.313481,BNBUSDT,SHORT,0,0.4043,0.4043,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:07.139989,XRPUSDT,LONG,0,0.4407,0.4407,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.441 < 0.7),,,
2026-05-06T20:00:07.140956,XRPUSDT,SHORT,0,0.3431,0.3431,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:07.931090,DOGEUSDT,LONG,0,0.3665,0.3665,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.367 < 0.7),,,
2026-05-06T20:00:07.931090,DOGEUSDT,SHORT,0,0.5018,0.5018,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:08.780863,AVAXUSDT,LONG,0,0.1355,0.1355,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.136 < 0.7),,,
2026-05-06T20:00:08.780863,AVAXUSDT,SHORT,0,0.484,0.484,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:09.787889,LINKUSDT,LONG,0,0.2102,0.2102,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.210 < 0.7),,,
2026-05-06T20:00:09.787889,LINKUSDT,SHORT,0,0.4024,0.4024,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:10.794896,NEARUSDT,LONG,0,0.0283,0.0283,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.028 < 0.7),,,
2026-05-06T20:00:10.794896,NEARUSDT,SHORT,0,0.4284,0.4284,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:11.575627,ADAUSDT,LONG,0,0.105,0.105,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.105 < 0.7),,,
2026-05-06T20:00:11.576611,ADAUSDT,SHORT,0,0.5302,0.5302,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:12.173842,BTCUSDT,LONG,0,0.2796,0.2796,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.280 < 0.7),,,
2026-05-06T20:00:12.173842,BTCUSDT,SHORT,0,0.6675,0.6675,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:12.666681,ETHUSDT,LONG,0,0.7783,0.7783,0.7,1.131,0.0,0.0,PASSED_T1,,,,
2026-05-06T20:00:12.666681,ETHUSDT,SHORT,0,0.3721,0.3721,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:13.171649,SOLUSDT,LONG,0,0.3027,0.3027,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.303 < 0.7),,,
2026-05-06T20:00:13.171649,SOLUSDT,SHORT,0,0.2995,0.2995,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:13.681711,BNBUSDT,LONG,0,0.3394,0.3394,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.339 < 0.7),,,
2026-05-06T20:00:13.681711,BNBUSDT,SHORT,0,0.3943,0.3943,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:14.180155,XRPUSDT,LONG,0,0.4407,0.4407,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.441 < 0.7),,,
2026-05-06T20:00:14.180155,XRPUSDT,SHORT,0,0.342,0.342,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:14.704820,DOGEUSDT,LONG,0,0.3665,0.3665,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.367 < 0.7),,,
2026-05-06T20:00:14.705818,DOGEUSDT,SHORT,0,0.5018,0.5018,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:15.201896,AVAXUSDT,LONG,0,0.1339,0.1339,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.134 < 0.7),,,
2026-05-06T20:00:15.202936,AVAXUSDT,SHORT,0,0.484,0.484,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:15.707589,LINKUSDT,LONG,0,0.2102,0.2102,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.210 < 0.7),,,
2026-05-06T20:00:15.707589,LINKUSDT,SHORT,0,0.4024,0.4024,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:16.219859,NEARUSDT,LONG,0,0.0804,0.0804,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.080 < 0.7),,,
2026-05-06T20:00:16.220847,NEARUSDT,SHORT,0,0.4321,0.4321,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:16.714503,ADAUSDT,LONG,0,0.105,0.105,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.105 < 0.7),,,
2026-05-06T20:00:16.714503,ADAUSDT,SHORT,0,0.5302,0.5302,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:17.224795,BTCUSDT,LONG,0,0.2796,0.2796,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.280 < 0.7),,,
2026-05-06T20:00:17.224795,BTCUSDT,SHORT,0,0.6675,0.6675,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:17.995161,ETHUSDT,LONG,0,0.7783,0.7783,0.7,1.131,0.0,0.0,PASSED_T1,,,,
2026-05-06T20:00:17.995161,ETHUSDT,SHORT,0,0.3721,0.3721,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:18.522436,SOLUSDT,LONG,0,0.2947,0.2947,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.295 < 0.7),,,
2026-05-06T20:00:18.522436,SOLUSDT,SHORT,0,0.295,0.295,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:19.041939,BNBUSDT,LONG,0,0.3394,0.3394,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.339 < 0.7),,,
2026-05-06T20:00:19.042939,BNBUSDT,SHORT,0,0.3943,0.3943,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
2026-05-06T20:00:19.542971,XRPUSDT,LONG,0,0.452,0.452,0.7,1.131,0.0,0.0,REJECTED_T1,Proba < Thresh (0.452 < 0.7),,,
2026-05-06T20:00:19.542971,XRPUSDT,SHORT,0,0.342,0.342,0.99,0.0,0.0,0.0,REJECTED_T1,Low PF (0.0),,,
